key	text	tooltip
land_units_onscreen_name_att_ger_germanic_nobles_fra	Ambacti Spatharii Francorum	true
land_units_onscreen_name_att_ger_germanic_nobles_sue	Ambacti Spatharii Suevorum	true
land_units_onscreen_name_att_ger_germanic_pikes	Pedites Contarii Barbari	true
land_units_onscreen_name_att_ger_germanic_raiders	Equites Ferentarii Germanorum	true
land_units_onscreen_name_att_ger_germanic_spear_masters	Lanciarii Excercitorum Scythiae	true
land_units_onscreen_name_att_ger_germanic_spear_masters_burgunds	Lanciarii Excercitorum Burgundi	true
land_units_onscreen_name_att_ger_germanic_spear_masters_goths	Lanciarii Excercitorum Gothi	true
land_units_onscreen_name_att_ger_germanic_spear_masters_vandals	Lanciarii Excercitorum Vandali	true
land_units_onscreen_name_att_ger_germanic_spearmen	Lanciarii Ambacti Scythiae	true
land_units_onscreen_name_att_ger_germanic_spearmen_burgunds	Lanciarii Ambacti Burgundi	true
land_units_onscreen_name_att_ger_germanic_spearmen_goths	Lanciarii Ambacti Gothi	true
land_units_onscreen_name_att_ger_germanic_spearmen_vandals	Lanciarii Ambacti Vandali	true
land_units_onscreen_name_att_ger_germanic_warband	Bellatores Ambacti Germanorum	true
land_units_onscreen_name_att_ger_germanic_warband_ala	Bellatores Ambacti Alamannnorum	true
land_units_onscreen_name_att_ger_germanic_warband_fra	Bellatores Ambacti Francorum	true
land_units_onscreen_name_att_ger_germanic_warband_got	Bellatores Ambacti Gothorum	true
land_units_onscreen_name_att_ger_germanic_warband_lb	Bellatores Ambacti Langobardorum	true
land_units_onscreen_name_att_ger_germanic_warband_van	Bellatores Ambacti Vandalorum	true
land_units_onscreen_name_att_ger_godan's_chosen	Pedites Optimati Langobardorum	true
land_units_onscreen_name_att_ger_godan's_warlord	Domestici Langobardi	true
land_units_onscreen_name_att_ger_godansmen	Populus Godanorum	true
land_units_onscreen_name_att_ger_gothic_archers	Clipeati Sagittarii Gothorum	true
land_units_onscreen_name_att_ger_gothic_falxmen	Domestici Gothi	true
land_units_onscreen_name_att_ger_gothic_general	Comites Lanciarii Gothi	true
land_units_onscreen_name_att_ger_gothic_lancers	Equites Contarii Gothorum	true
land_units_onscreen_name_att_ger_gothic_levy	Pedites Contarii Scythiarum	true
land_units_onscreen_name_att_ger_gothic_palatina_defectors	Milites Romani-Gothorum	true
land_units_onscreen_name_att_ger_gothic_pikemen	Pedites Contarii Gothorum	true
land_units_onscreen_name_att_ger_gothic_warband	Spatharii Gothorum	true
land_units_onscreen_name_att_ger_grey_hairs	Equites Catafractarii Sagittarii Sarmatarum	true
land_units_onscreen_name_att_ger_horse_slayers	Equus Interfectores Armaturae	true
land_units_onscreen_name_att_ger_horse_stabbers	Equus Interfectores	true
land_units_onscreen_name_att_ger_jewelled_nobles	Ambacti Spatharii Alamannorum	true
land_units_onscreen_name_att_ger_langobard_clubmen	Ambacti Spatharii Langobardorum	true
land_units_onscreen_name_att_ger_light_moorish_cavalry	Equites Contarii Maurorum	true
land_units_onscreen_name_att_ger_noble_alani_cavalry	Equites Contarii Alanorum	true
land_units_onscreen_name_att_ger_noble_germanic_horsemen	Equites Germaniciani	true
land_units_onscreen_name_att_ger_noble_germanic_horsemen_ala	Equites Alamanni	true
land_units_onscreen_name_att_ger_noble_germanic_horsemen_lb	Equites Langobardi	true
land_units_onscreen_name_att_ger_noble_germanic_swordsmen	Pedites Spatharii Germanorum	true
land_units_onscreen_name_att_ger_noble_germanic_swordsmen_ala	Pedites Spatharii Alamannorum	true
land_units_onscreen_name_att_ger_noble_germanic_swordsmen_fra	Pedites Spatharii Francorum	true
land_units_onscreen_name_att_ger_noble_germanic_swordsmen_sue	Pedites Spatharii Sueborum	true
land_units_onscreen_name_att_ger_noble_gothic_lancers	Equites Catafractarii Gothorum	true
land_units_onscreen_name_att_ger_noble_suebi_swordsmen	Spatharii Excercitorum Suevi	true
land_units_onscreen_name_att_ger_protectores_defectors	Milites Romano-Germaniciani	true
land_units_onscreen_name_att_ger_redoubtable_chieftain	Comites Lanciarii Langobardi	true
land_units_onscreen_name_att_ger_royal_anstrutiones	Antrustiones	true
land_units_onscreen_name_att_ger_royal_antrustiones_guard	Trustes Dominica	true
land_units_onscreen_name_att_ger_royal_burgundian_general	Comites Lanciarii Burgundi	true
land_units_onscreen_name_att_ger_royal_lancers	Equites Catafractarii Langobardorum	true
land_units_onscreen_name_att_ger_royal_saiones	Comites Catafractarii Gothorum	true
land_units_onscreen_name_att_ger_royal_suebi_cavalry	Equites Suevi	true
land_units_onscreen_name_att_ger_sacra_francisca	Equites Optimati Francorum	true
land_units_onscreen_name_att_ger_salian_frankish_lancers	Equites Ambacti Francorum	true
land_units_onscreen_name_att_ger_sarmatian_cataphract_archers	Sagittarii Cataphractarii Sarmatarum	true
land_units_onscreen_name_att_ger_sarmatian_cataphracts	Clibanarii Sarmatarum	true
land_units_onscreen_name_att_ger_sarmatian_mounted_skirmishers	Cursores Sarmatiae	true
land_units_onscreen_name_att_ger_sarmatian_spears	Lanciarii Sarmatiae	true
land_units_onscreen_name_att_ger_sarmatian_warband	Spatharii Sarmatarum	true
land_units_onscreen_name_att_ger_scaled_clubmen	Pedites Spatharii Langobardorum	true
land_units_onscreen_name_att_ger_scattershot_hurlers	Funditores Burgundi	true
land_units_onscreen_name_att_ger_scavenger_mob	Spicularii Germaniciani	true
land_units_onscreen_name_att_ger_suebi_champions	Pedites Optimati Sueborum	true
land_units_onscreen_name_att_ger_suebi_nobles	Domestici Suevi	true
land_units_onscreen_name_att_ger_suebi_oath_takers	Pedites Contarii Sueborum	true
land_units_onscreen_name_att_ger_suebi_warriors	Ferentarii Suevi	true
land_units_onscreen_name_att_ger_sword_heerbann	Armati Germaniciani	true
land_units_onscreen_name_att_ger_sword_heerbann_east	Armati Scythiae	true
land_units_onscreen_name_att_ger_taifali_cavalry	Equites Taifali	true
land_units_onscreen_name_att_ger_thracian_warriors	Lanciarii Romano-Germaniciani	true
land_units_onscreen_name_att_ger_vandal_berserkers	Vandali Berserkers	true
land_units_onscreen_name_att_ger_vandal_raiders	Equites Ambacti Vandalorum	true
land_units_onscreen_name_att_ger_vandal_warlord	Comites Lanciarii Vandali	true
land_units_onscreen_name_att_ger_visigothic_slingers	Funditores Gothi	true
land_units_onscreen_name_att_ger_young_wolves	Alamanni Berserkers	true
land_units_onscreen_name_fote_burgundian_cavalry_melee_comitatus	Equites Burgundi	true
land_units_onscreen_name_fote_burgundian_cavalry_melee_retainers	Equites Ambacti Burgundorum	true
land_units_onscreen_name_fote_german_east_cavalry_melee_comitatus	Equites Scythiae	true
land_units_onscreen_name_fote_german_east_cavalry_melee_retainers	Equites Ambacti Scytharum	true
land_units_onscreen_name_fote_german_east_lancers_guard	Equites Contarii Germani-Sarmatarum	true
land_units_onscreen_name_fote_german_east_spearmen_pavise_levy	Lanciarii Scutariorum Barbari	true
land_units_onscreen_name_fote_german_east_swordsmen_comitatus	Pedites Spatharii Germanorum	true
land_units_onscreen_name_fote_german_east_swordsmen_comitatus_bur	Pedites Spatharii Burgundorum	true
land_units_onscreen_name_fote_german_east_swordsmen_comitatus_got	Pedites Spatharii Gothorum	true
land_units_onscreen_name_fote_german_east_swordsmen_comitatus_van	Pedites Spatharii Vandalorum	true
land_units_onscreen_name_fote_german_east_swordsmen_retainers	Ambacti Spatharii Scytharum	true
land_units_onscreen_name_fote_german_east_swordsmen_retainers_bur	Ambacti Spatharii Burgundorum	true
land_units_onscreen_name_fote_german_east_swordsmen_retainers_got	Ambacti Spatharii Gothorum	true
land_units_onscreen_name_fote_german_east_swordsmen_retainers_van	Ambacti Spatharii Vandalorum	true
land_units_onscreen_name_fote_german_francisca_comitatus	Laeti Spatharii Francorum	true
land_units_onscreen_name_fote_german_romano_german_spearmen	Lanciarii Romano-Germaniciani	true
land_units_onscreen_name_fote_german_spearmen_militia	Lanciarii Germaniciani	true
land_units_onscreen_name_fote_german_spearmen_militia_goths	Lanciarii Gothi	true
land_units_onscreen_name_fote_german_vandal_mounted_infantry_t1	Vandali Equitatae	true
land_units_onscreen_name_fote_german_vandal_mounted_infantry_t2	Vandali Optimati Equitatae	true
land_units_onscreen_name_fote_german_visigoth_cavalry_javelins_medium	Cursores Gothi	true
land_units_onscreen_name_fote_german_west_archer_retainers_shielded	Clipeati Sagittarii Ambactorum	true
land_units_onscreen_name_fote_german_west_spearmen_elite	Lanciarii Excercitorum 	true
land_units_onscreen_name_fote_german_west_spearmen_elite_ala	Lanciarii Excercitorum Alamanni	true
land_units_onscreen_name_fote_german_west_spearmen_elite_fra	Lanciarii Excercitorum Franci	true
land_units_onscreen_name_fote_german_west_spearmen_elite_lb	Lanciarii Excercitorum Langobardi	true
land_units_onscreen_name_fote_german_west_spearmen_elite_sue	Lanciarii Excercitorum Suebi	true
land_units_onscreen_name_fote_german_west_spearmen_retainer	Lanciarii Ambacti Barbari	true
land_units_onscreen_name_fote_german_west_spearmen_retainer_ala	Lanciarii Ambacti Alamannorum	true
land_units_onscreen_name_fote_german_west_spearmen_retainer_fra	Lanciarii Ambacti Francorum	true
land_units_onscreen_name_fote_german_west_spearmen_retainer_lb	Lanciarii Ambacti Langobardorum	true
land_units_onscreen_name_fote_german_west_spearmen_retainer_sue	Lanciarii Ambacti Sueborum	true
land_units_onscreen_name_fote_german_west_spearmen_royal	Lanciarii Optimati Francorum	true
land_units_onscreen_name_fote_german_west_spearmen_royal_lb	Lanciarii Optimati Langobardorum	true
land_units_onscreen_name_fote_gothic_cavalry_melee_comitatus	Equites Optimati Gothorum	true
land_units_onscreen_name_fote_gothic_cavalry_melee_freemen	Cunei Gothi	true
land_units_onscreen_name_fote_gothic_cavalry_melee_retainers	Equites Ambacti Gothorum	true
land_units_onscreen_name_fote_gothic_elite_archers	Optimati Sagittarii Gothi	false
land_units_onscreen_name_fote_gothic_cavalry_melee_royal	Equites Lanciarii Gothi	true
land_units_onscreen_name_fote_gothic_royal_saiones_guard	Comites Saiones	true
