key	text	tooltip
land_units_onscreen_name_cha_lom_spear	Lanciarii Arimanni (Freeborn Spearmen)	true
land_units_onscreen_name_cha_lom_sword	Spatharii Arimanni (Freeborn Swordsmen)	true
land_units_onscreen_name_cha_merc_avar_boatmen	Mercenary Avar Boatmen	true
land_units_onscreen_name_cha_merc_avar_horse_archers	Mercenary Avar Horse Archers	true
land_units_onscreen_name_cha_merc_avar_lancers	Mercenary Avar Lancers	true
land_units_onscreen_name_cha_merc_avar_light_boatmen	Mercenary Avar Light Boatmen	true
land_units_onscreen_name_cha_merc_bre_armorican_cav	Mercenary Armorican Cavalry	true
land_units_onscreen_name_cha_merc_byz_archer_boatmen	Mercenary Byzantine Archer Boatmen	true
land_units_onscreen_name_cha_merc_byz_archers	Mercenary Byzantine Archers	true
land_units_onscreen_name_cha_merc_byz_levy_marines	Mercenary Byzantine Marines	true
land_units_onscreen_name_cha_merc_byz_light_cav	Mercenary Byzantine Cavalry	true
land_units_onscreen_name_cha_merc_byz_skutatoi	Mercenary Skutatoi	true
land_units_onscreen_name_cha_merc_byz_skutatoi_marines	Mercenary Skutatoi Marines	true
land_units_onscreen_name_cha_merc_cel_archer_boatmen	Mercenary Celtic Archer Boatmen	true
land_units_onscreen_name_cha_merc_cel_armoured_spear	Mercenary Welsh Armoured Spearmen	true
land_units_onscreen_name_cha_merc_cel_fianna	Mercenary Fianna	true
land_units_onscreen_name_cha_merc_cel_horsemen	Mercenary Celtic Horsemen	true
land_units_onscreen_name_cha_merc_cel_javelin_boatmen	Mercenary Irish Javelin Boatmen	true
land_units_onscreen_name_cha_merc_cel_kerns	Mercenary Kerns	true
land_units_onscreen_name_cha_merc_cel_pictish_crossbowmen	Mercenary Pictish Crossbowmen	true
land_units_onscreen_name_cha_merc_cel_spear_boatmen	Mercenary Celtic Spear Boatmen	true
land_units_onscreen_name_cha_merc_cel_sword_band	Mercenary Pitcish Sword Band	true
land_units_onscreen_name_cha_merc_cel_welsh_archers	Mercenary Welsh Archers	true
land_units_onscreen_name_cha_merc_eng_fyrd_archer_boatmen	Mercenary Fyrd Archer Boatmen	true
land_units_onscreen_name_cha_merc_eng_fyrd_archers	Mercenary Fyrd Archers	true
land_units_onscreen_name_cha_merc_eng_fyrd_boatmen	Mercenary Fyrd Boatmen	true
land_units_onscreen_name_cha_merc_eng_fyrd_spear	Mercenary Fyrd Spearmen	true
land_units_onscreen_name_cha_merc_eng_horsemen	Mercenary English Horsemen	true
land_units_onscreen_name_cha_merc_eng_thegns	Mercenary Thegns	true
land_units_onscreen_name_cha_merc_fra_archers	Mercenary Frankish Archers	true
land_units_onscreen_name_cha_merc_fra_armoured_sword	Mercenary Frankish Armoured Swordsmen	true
land_units_onscreen_name_cha_merc_fra_horsemen	Mercenary Frankish Horsemen	true
land_units_onscreen_name_cha_merc_fra_light_boatmen	Mercenary Frankish Light Boatmen	true
land_units_onscreen_name_cha_merc_fra_marines	Mercenary Frankish Marines	true
land_units_onscreen_name_cha_merc_fra_spear	Mercenary Frankish Spearmen	true
land_units_onscreen_name_cha_merc_gen_archers	Mercenary Archers	true
land_units_onscreen_name_cha_merc_gen_armoured_spear	Mercenary Armoured Spearmen	true
land_units_onscreen_name_cha_merc_gen_armoured_sword	Mercenary Armoured Swordsmen	true
land_units_onscreen_name_cha_merc_gen_light_boatmen	Mercenary Light Boatmen	true
land_units_onscreen_name_cha_merc_gen_marines	Mercenary Marines	true
land_units_onscreen_name_cha_merc_gen_skirm	Mercenary Skirmishers	true
land_units_onscreen_name_cha_merc_gen_skirm_cav	Mercenary Skirmisher Cavalry	true
land_units_onscreen_name_cha_merc_gen_spear	Mercenary Spearmen	true
land_units_onscreen_name_cha_merc_lom_archers	Mercenary Lombard Archers	true
land_units_onscreen_name_cha_merc_lom_clubmen	Mercenary Lombard Clubmen	true
land_units_onscreen_name_cha_merc_lom_horsemen	Mercenary Lombard Horsemen	true
land_units_onscreen_name_cha_merc_lom_light_boatmen	Mercenary Lombard Light Boatmen	true
land_units_onscreen_name_cha_merc_lom_marines	Mercenary Lombard Marines	true
land_units_onscreen_name_cha_merc_lom_raider_cav	Mercenary Lombard Raider Cavalry	true
land_units_onscreen_name_cha_merc_lom_spear	Mercenary Lombard Spearmen	true
land_units_onscreen_name_cha_merc_mus_andalusian_archer_boatmen	Mercenary Andalusian Archer Boatmen	true
land_units_onscreen_name_cha_merc_mus_andalusian_cav	Mercenary Fawaris Al-Hasham (Foreign Heavy Cavalry)	true
land_units_onscreen_name_cha_merc_mus_andalusian_infantry	Mercenary Andalusian Infantry	true
land_units_onscreen_name_cha_merc_mus_andalusian_marines	Mercenary Andalusian Marines	true
land_units_onscreen_name_cha_merc_mus_andalusian_skirm	Mercenary Andalusian Skirmishers	true
land_units_onscreen_name_cha_merc_mus_berber_levy	Rammah Al-Sudan (African Spearmen)	true
land_units_onscreen_name_cha_merc_mus_berber_raiders	Fawaris Al-Barbar (Berber Horsemen)	true
land_units_onscreen_name_cha_merc_mus_berber_spearmen	Rammah Abid Al-Shira (African Slave-Warriors)	true
land_units_onscreen_name_cha_merc_sax_boatmen	Mercenary Saxon Boatmen	true
land_units_onscreen_name_cha_merc_sax_javelinmen	Mercenary Saxon Javelinmen	true
land_units_onscreen_name_cha_merc_sax_light_raiders	Mercenary Saxon Light Raiders	true
land_units_onscreen_name_cha_merc_sax_raiders	Mercenary Saxon Raiders	true
land_units_onscreen_name_cha_merc_sax_scout_cav	Mercenary Scout Cavalry	true
land_units_onscreen_name_cha_merc_sax_seax_warriors	Mercenary Seax Warriors	true
land_units_onscreen_name_cha_merc_sax_spear_band	Mercenary Saxon Spear Band	true
land_units_onscreen_name_cha_merc_slav_ambushers	Mercenary Slavic Ambushers	true
land_units_onscreen_name_cha_merc_slav_archers	Mercenary Slavic Archers	true
land_units_onscreen_name_cha_merc_slav_boatmen	Mercenary Slav Boatmen	true
land_units_onscreen_name_cha_merc_slav_light_boatmen	Mercenary Slav Light Boatmen	true
land_units_onscreen_name_cha_merc_slav_raiders	Mercenary Slav Raiders	true
land_units_onscreen_name_cha_merc_slav_tribesmen	Mercenary Slav Tribesmen	true
land_units_onscreen_name_cha_merc_spa_ambushers	Mercenary Spanish Ambushers	true
land_units_onscreen_name_cha_merc_spa_iberian_cav	Mercenary Iberian Cavalry	true
land_units_onscreen_name_cha_merc_spa_raider_cav	Mercenary Spanish Raider Cavalry	true
land_units_onscreen_name_cha_merc_vik_archers	Mercenary Viking Archers	true
land_units_onscreen_name_cha_merc_vik_axe_freemen	Mercenary Axe Freemen	true
land_units_onscreen_name_cha_merc_vik_big_axes	Mercenary Big Axes	true
land_units_onscreen_name_cha_merc_vik_raiders	Mercenary Viking Raiders	true
land_units_onscreen_name_cha_merc_vik_ship_archers	Mercenary Viking Ship Archers	true
land_units_onscreen_name_cha_merc_vik_smashers	Mercenary Viking Smashers	true
land_units_onscreen_name_cha_merc_vik_sword_hirdmen	Mercenary Sword Hirdmen	true
land_units_onscreen_name_cha_mus_andalusian_archer_boatmen	Andalusian Archer Boatmen	true
land_units_onscreen_name_cha_mus_andalusian_archer_marines	Andalusian Archer Marines	true
land_units_onscreen_name_cha_mus_andalusian_cav	Fawaris Al-Hasham (Heavy Cavalry)	true
land_units_onscreen_name_cha_mus_andalusian_guard_marines	Andalusian Guard Marines	true
land_units_onscreen_name_cha_mus_andalusian_infantry	Asyaf Al-Muttawi'a (Volunteer Swordsmen)	true
land_units_onscreen_name_cha_mus_andalusian_marines	Andalusian Marines	true
land_units_onscreen_name_cha_mus_andalusian_skirm	Mazariq Al-Barbar (Berber Javelinmen)	true
land_units_onscreen_name_cha_mus_andalusian_warriors	Asyaf Al-Jund (Army Swordsmen)	true
land_units_onscreen_name_cha_mus_archers	Rumat Al-Andalus (Andalusian Archers)	true
land_units_onscreen_name_cha_mus_armoured_archers	Rumat Al-Jund (Army Bowmen)	true
land_units_onscreen_name_cha_mus_armoured_cav	Fawaris Al-Khurs (Christian Guard Horsemen)	true
land_units_onscreen_name_cha_mus_armoured_marines	Armoured Marines	true
land_units_onscreen_name_cha_mus_artillery_crew	Andalusian Artillery Crew	true
land_units_onscreen_name_cha_mus_berber_horsemen	Fawaris Al-Jund (Army Horsemen)	true
land_units_onscreen_name_cha_mus_berber_jinetes	Fawaris Al-Ashraf Al-Barbar (Berber Nobles)	true
land_units_onscreen_name_cha_mus_berber_levy	Rammah Al-Muttawi'a (Volunteer Spearmen)	true
land_units_onscreen_name_cha_mus_berber_light_cav	Fawaris Al-Muttawi'a (Volunteer Horsemen)	true
land_units_onscreen_name_cha_mus_berber_raiders	Fawaris Al-Barbar (Berber Tribal Horsemen)	true
land_units_onscreen_name_cha_mus_berber_spearmen	Rammah Al-Andalus (Andalusian Spearmen)	true
land_units_onscreen_name_cha_mus_berber_warriors	Rammah Al-Jund (Army Spearmen)	true
land_units_onscreen_name_cha_mus_black_guard_spearmen	Irafat Al-Sudan (Black Guard)	true
land_units_onscreen_name_cha_mus_large_onager	Large Onager	true
land_units_onscreen_name_cha_mus_onager	Onager	true
land_units_onscreen_name_cha_mus_onager_bastion	Bastion Onager	true
land_units_onscreen_name_cha_mus_slingers	Maqali Al-Andalus (Andalusian Slingers)	true
land_units_onscreen_name_cha_mus_umayyad_guard_cav	Fawaris Al-Haras (Guard Horsemen)	true
land_units_onscreen_name_cha_mus_umayyad_guardsmen	Rammah Al-Khurs (Christian Guard Spearmen)	true
land_units_onscreen_name_cha_pap_guardsmen	Papal Guardsmen	true
land_units_onscreen_name_cha_pope	The Pope	true
land_units_onscreen_name_cha_sax_archers	Archers	true
land_units_onscreen_name_cha_sax_axe_band	Axe Band	true
land_units_onscreen_name_cha_sax_axe_warriors	Axe Warriors	true
land_units_onscreen_name_cha_sax_boatmen	Saxon Boatmen	true
land_units_onscreen_name_cha_sax_cav	Saxon Cavalry	true
land_units_onscreen_name_cha_sax_guard_cav	Saxon Cavalry Guard	true
land_units_onscreen_name_cha_sax_hearth_cav	Mounted Hearth Guard	true
land_units_onscreen_name_cha_sax_hearth_guard	Hearth Guard	true
land_units_onscreen_name_cha_sax_hearth_infantry	Hearth Infantry	true
land_units_onscreen_name_cha_sax_hearth_marines	Hearth Marines	true
land_units_onscreen_name_cha_sax_heavy_boatmen	Saxon Heavy Boatmen	true
land_units_onscreen_name_cha_sax_javelinmen	Javelinmen	true
land_units_onscreen_name_cha_sax_levy_archers	Levy Archers	true
land_units_onscreen_name_cha_sax_levy_javelinmen	Levy Javelinmen	true
land_units_onscreen_name_cha_sax_light_raiders	Saxon Light Raiders	true
land_units_onscreen_name_cha_sax_noble_javelinmen	Noble Javelinmen	true
land_units_onscreen_name_cha_sax_onager	Onager	true
land_units_onscreen_name_cha_sax_onager_bastion	Bastion Onager	true
land_units_onscreen_name_cha_sax_raiders	Saxon Raiders	true
land_units_onscreen_name_cha_sax_scout_cav	Scout Cavalry	true
land_units_onscreen_name_cha_sax_seax_band	Seax Band	true
land_units_onscreen_name_cha_sax_seax_warriors	Seax Warriors	true
land_units_onscreen_name_cha_sax_spear_band	Spear Band	true
land_units_onscreen_name_cha_sax_spear_veterans	Spear Veterans	true
land_units_onscreen_name_cha_sax_spear_warriors	Spear Warriors	true
land_units_onscreen_name_cha_sax_sword_veterans	Sword Veterans	true
land_units_onscreen_name_cha_sax_warhounds	Warhounds	true
land_units_onscreen_name_cha_slav_ambushers	Ambushers	true
land_units_onscreen_name_cha_slav_archers	Archers	true
land_units_onscreen_name_cha_slav_boatmen	Slav Boatmen	true
land_units_onscreen_name_cha_slav_champions	Slav Champions	true
land_units_onscreen_name_cha_slav_elite_boatmen	Slav Elite Boatmen	true
land_units_onscreen_name_cha_slav_large_shields	Large Shields	true
land_units_onscreen_name_cha_slav_light_boatmen	Slav Light Boatmen	true
land_units_onscreen_name_cha_slav_onager	Onager	true
land_units_onscreen_name_cha_slav_onager_bastion	Bastion Onager	true
land_units_onscreen_name_cha_slav_raiders	Slav Raiders	true
land_units_onscreen_name_cha_slav_royal_cav	Slav Royal Cavalry	true
land_units_onscreen_name_cha_slav_slashers	Slav Slashers	true
land_units_onscreen_name_cha_slav_skirm	Skirmishers	true
land_units_onscreen_name_cha_slav_spear	Spearmen	true
land_units_onscreen_name_cha_slav_tribesmen	Slav Tribesmen	true
land_units_onscreen_name_cha_slav_warriors	Slav Warriors	true
land_units_onscreen_name_cha_spa_ambushers	Bellatores Asturorum (Asturian Warriors)	true
land_units_onscreen_name_cha_spa_iberian_cav	Caballeros Villanos (Horsemen of the Commons)	true
land_units_onscreen_name_cha_spa_jinetes	Caballeros Jinetes (Jinetes Horsemen)	true
land_units_onscreen_name_cha_spa_noble_skirm	Ferentarii Vasconorum (Gasco-Basque Skirmishers)	true
land_units_onscreen_name_cha_spa_raider_cav	Caballeros Vascos (Gasco-Basque Horsemen)	true
land_units_onscreen_name_cha_spa_royal_cav	Caballeros Hidalgos (Nobles)	true
land_units_onscreen_name_cha_spa_royal_guard_cavalry	Caballeros Del Rey (Royal Horsemen)	true
land_units_onscreen_name_cha_spa_royal_guardsmen	Espadachines Del Rey (Royal Swordsmen)	true
land_units_onscreen_name_cha_spa_royal_knights	Milites Hispaniarum (Spanish Knights)	true
land_units_onscreen_name_cha_spa_tribesmen	Bellatores Hispaniarum (Spanish Tribesmen)	true
land_units_onscreen_name_cha_vik_archers	Archers	true
land_units_onscreen_name_cha_vik_armoured_archers	Armoured Archers	true
land_units_onscreen_name_cha_vik_axe_freemen	Axe Freemen	true
land_units_onscreen_name_cha_vik_axe_hirdmen	Axe Hirdmen	true
land_units_onscreen_name_cha_vik_axe_throwers	Axe Throwers Hirdmen 	true
land_units_onscreen_name_cha_vik_axemen	Axemen	true
land_units_onscreen_name_cha_vik_berserkers	Berserkers	true
land_units_onscreen_name_cha_vik_big_axes	Big Axes	true
land_units_onscreen_name_cha_vik_heavy_raiders	Viking Heavy Raiders	true
land_units_onscreen_name_cha_vik_housecarls	Housecarls	true
land_units_onscreen_name_cha_vik_hunters	Viking Hunters	true
