key	text	tooltip
land_units_onscreen_name_att_nom_steppe_bows	Befulci Bowmen	true
land_units_onscreen_name_att_nom_steppe_raiders	Befulci Horsemen	true
land_units_onscreen_name_att_nom_hunnic_spears	Befulci Spears	true
land_units_onscreen_name_att_nom_bosphoran_warriors	Befulci Swordsmen	true
land_units_onscreen_name_att_slav_warriors	Befulci Swordsmen	true
land_units_onscreen_name_att_nom_hunnic_warlord	Beg	true
land_units_onscreen_name_cha_gen_guard_cav	Beg	true
land_units_onscreen_name_KOK_cha_gen_guard_cav	Beg	true
land_units_onscreen_name_cha_lom_axemen	Bellatores Gothi	true
land_units_onscreen_name_VISI_bellatores	Bellatores Gothi	true
land_units_onscreen_name_cha_vik_berserkers	Berserkers	true
land_units_onscreen_name_att_nor_norse_berserkers	Berserkir	true
land_units_onscreen_name_att_nor_nordic_axe_warriors	Ber-skjaldaðr	true
land_units_onscreen_name_cha_vik_big_axes	Big Axes	true
land_units_onscreen_name_att_des_es_afar_swordsmen	Blemmyae Swordsmen	true
land_units_onscreen_name_att_ger_gothic_warband	Boga Warriors	true
land_units_onscreen_name_ANG_bogasceotendas	Bogascéotendas	true
land_units_onscreen_name_att_nor_nordic_bows	Bogmenn	true
land_units_onscreen_name_att_nom_bosphoran_infantry	Bosphoran Infantry	true
land_units_onscreen_name_bel_rom_bucellarii	Bucellarii - replaced	true
land_units_onscreen_name_ERE_bucellarii	Bucellarii	true
land_units_onscreen_name_ERE_belisarius_bucellarii	Bucellarii Belisarii	true
land_units_onscreen_name_att_ger_germanic_spearmen_fra	Bucellarii Pedites	true
land_units_onscreen_name_ERE_bucellarii_pedites	Bucellarii Pedites	true
land_units_onscreen_name_att_ger_germanic_hunters	Buganiz	true
land_units_onscreen_name_att_nom_steppe_horse_archers	Bulgaroi Horse Archers	true
land_units_onscreen_name_HUN_bulgar_spears	Bulgaroi Spearmen	true
land_units_onscreen_name_att_nom_hunnic_horsemen	Bulgaroi Tuman	true
land_units_onscreen_name_att_ger_burgundian_axemen	Burgundi Axemen	true
land_units_onscreen_name_att_ger_barbed_javelinmen	Burgundi Spear-Throwers	true
land_units_onscreen_name_att_ger_scavenger_mob	Burgwhatare	true
land_units_onscreen_name_att_nom_hunnic_devil_cavalry	Buruq Tuman	true
land_units_onscreen_name_att_nom_hunnic_devil_archers	Buyruq Horse Archers	true
land_units_onscreen_name_att_nom_elite_hunnic_lancers	Buyruq Lancers	true
land_units_onscreen_name_cha_bre_armorican_knights	Buyruq Lancers	true
land_units_onscreen_name_KOK_cha_bre_armorican_knights	Buyruq Lancers	true
land_units_onscreen_name_att_ger_noble_germanic_horsemen_fra	Caballarii Alamanni	true
land_units_onscreen_name_att_ger_noble_alani_cavalry_fra	Caballarii Alani	true
land_units_onscreen_name_att_ger_burgundian_mounted_axemen	Caballarii Burgundi	true
land_units_onscreen_name_att_ger_frankish_lancers	Caballarii Franci	true
land_units_onscreen_name_att_ger_gardingi_cavalry	Caballarii Gardingi	true
land_units_onscreen_name_cha_lom_raider_cav	Caballarii Iuvenes	true
land_units_onscreen_name_VISI_cab_iuvenes	Caballarii Iuvenes	true
land_units_onscreen_name_att_ger_salian_frankish_lancers	Caballarii Laeti	true
land_units_onscreen_name_cha_lom_horsemen	Caballarii Mediogres -not in use	true
land_units_onscreen_name_VISI_caballarii_mediogres	Caballarii Mediogres	true
land_units_onscreen_name_att_ger_germanic_raiders_fra	Caballarii Pueri	true
land_units_onscreen_name_att_ger_sarmatian_cataphracts_fra	Caballarii Sarmatae	true
land_units_onscreen_name_att_ger_taifali_cavalry	Taifales	true
land_units_onscreen_name_cha_lom_night_raiders	Caballarii Vascones	true
land_units_onscreen_name_VISI_caballarii_vascones	Caballarii Vascones	true
land_units_onscreen_name_ERE_cadisiani_swords	Cadisiani	true
land_units_onscreen_name_att_cel_celtic_spearmen	Cadwayw Warband	true
land_units_onscreen_name_att_cel_black_blades	Caithdaoer Swords	true
land_units_onscreen_name_att_est_camel_clibanarii	Zhon Tornet	true
land_units_onscreen_name_att_des_camel_lancers	Camel Lancers	true
land_units_onscreen_name_att_des_es_afar_camel_riders	Camel Sarawit	true
land_units_onscreen_name_att_des_camel_warriors	Rukban	true
land_units_onscreen_name_att_cel_celtic_warriors	Campwyrau	true
land_units_onscreen_name_att_cel_wolfhound_spearmen	Canes Scotici	true
land_units_onscreen_name_att_ger_captured_cheiroballistra	Captured Cheiroballistra	true
land_units_onscreen_name_att_rom_foederati_spears	Castrensiani	true
land_units_onscreen_name_castrensiani_ERE	Castrensiani	true
land_units_onscreen_name_att_rom_catafractarii	Vexillatio	true
land_units_onscreen_name_cha_cel_royal_horsemen	Catafractarii	true
land_units_onscreen_name_cha_mus_armoured_cav	Catafractarii	true
land_units_onscreen_name_MAUR_catafractarii	Catafractarii	true
land_units_onscreen_name_att_des_es_abunas_guard	Cavalry Sarawit	true
land_units_onscreen_name_att_cel_kerns	Ceithern	true
land_units_onscreen_name_att_cel_ebdani_raiders	Ceithern Coille	true
land_units_onscreen_name_att_mar_cel_celtic_artillery_crew	Celtic Artillery Crew	true
land_units_onscreen_name_att_mar_cel_celtic_artillery_dbl_crew	Celtic Artillery Crew	true
land_units_onscreen_name_att_mar_cel_celtic_berserker_marauders	Celtic Berserker Marauders	true
land_units_onscreen_name_att_mar_cel_celtic_bow_marauders	Celtic Bow Marauders	true
land_units_onscreen_name_att_cel_celtic_crossbows	Celtic Crossbows	true
land_units_onscreen_name_att_mar_cel_celtic_heavy_marauders	Celtic Heavy Marauders	true
land_units_onscreen_name_att_mar_cel_celtic_light_boatmen	Celtic Light Boatmen	true
land_units_onscreen_name_att_mar_cel_celtic_light_marauders	Celtic Light Marauders	true
land_units_onscreen_name_att_mar_cel_celtic_marauders	Celtic Marauders	true
land_units_onscreen_name_att_cel_onager	Celtic Onager	true
land_units_onscreen_name_att_mar_cel_celtic_transport_crew	Celtic Transport Crew	true
land_units_onscreen_name_att_ger_germanic_mounted_warband_fra	Centana	true
land_units_onscreen_name_att_nor_nordic_spearmen	Ceorlas Spears	true
land_units_onscreen_name_att_nor_hearth_guard	Ceorlas Swordsmen	true
land_units_onscreen_name_att_rom_cheiroballistra	Cheiroballistra	true
land_units_onscreen_name_bel_ost_cheiroballista	Cheiroballistra	true
land_units_onscreen_name_bel_rom_cheiroballista	Cheiroballistra	true
land_units_onscreen_name_att_cel_pictish_axemen	Chodaoer Axes	true
land_units_onscreen_name_att_mar_alan_chosen_alanic_boatmen	Chosen Alani Boatmen	true
land_units_onscreen_name_att_mar_alan_chosen_boatmen	Chosen Alani Boatmen	true
land_units_onscreen_name_att_mar_alan_chosen_alani_naval_archers	Chosen Alani Naval Archers	true
land_units_onscreen_name_att_ger_germanic_archers	Chosen Buganiz	true
land_units_onscreen_name_att_alan_tank	Chosen Cataphract Lancers	true
land_units_onscreen_name_att_cel_tanist	Chosen Ceithern	true
land_units_onscreen_name_att_mar_cel_chosen_celtic_marauders	Chosen Celtic Marauders	true
land_units_onscreen_name_att_mar_ger_chosen_germanic_boatmen	Chosen Boatmen	true
land_units_onscreen_name_att_mar_ger_chosen_germanic_naval_archers	Chosen Germanic Naval Archers	true
land_units_onscreen_name_att_alan_alani_mounted_sword_raiders	Chosen Hill Tribe Raiders	true
land_units_onscreen_name_att_mar_nor_chosen_norse_marauders	Chosen Norse Marauders	true
land_units_onscreen_name_att_slav_chosen_shields	Chosen Shields	true
land_units_onscreen_name_att_mar_slav_chosen_germanic_boatmen	Chosen Slavic Boatmen	true
land_units_onscreen_name_att_mar_slav_chosen_germanic_naval_archers	Chosen Slavic Naval Archers	true
land_units_onscreen_name_att_mar_ger_chosen_vandal_marauders	Chosen Vandal Marauders	true
land_units_onscreen_name_att_ger_chosen_vandal_raiders	Chosen Wend Raiders	true
land_units_onscreen_name_REB_circumcelliones	Circumcelliones	true
land_units_onscreen_name_cha_cel_fianna	Cives	true
land_units_onscreen_name_att_est_civilian_farmers	Civilians	true
land_units_onscreen_name_att_est_civilian_townsfolk	Civilians	true
land_units_onscreen_name_att_ger_civilian_farmers	Civilians	true
land_units_onscreen_name_att_ger_civilian_townsfolk	Civilians	true
land_units_onscreen_name_att_nom_civilian_farmers	Civilians	true
land_units_onscreen_name_att_nom_civilian_townsfolk	Civilians	true
land_units_onscreen_name_att_nor_civilian_farmers	Civilians	true
land_units_onscreen_name_att_nor_civilian_townsfolk	Civilians	true
land_units_onscreen_name_att_rom_civilian_farmers	Civilians	true
land_units_onscreen_name_att_rom_civilian_townsfolk	Civilians	true
land_units_onscreen_name_att_cel_gallowglass	Claidbech Warriors	true
land_units_onscreen_name_att_mar_rom_byzantine_marines	Classiarius	true
land_units_onscreen_name_att_mar_rom_byzantine_marines_heavy	Classiarius Gravis	true
land_units_onscreen_name_att_mar_rom_elite_byzantine_heavy_marines	Classiarius Iustiniani	true
land_units_onscreen_name_att_mar_rom_byzantine_light_marines	Classiarius Levis	true
land_units_onscreen_name_att_mar_rom_roman_light_marines	Classiarius Miles	true
land_units_onscreen_name_att_mar_rom_roman_skirmisher_marines	Classiarius Miles Levis	true
land_units_onscreen_name_att_mar_rom_roman_heavy_marines	Classiarius Pedites	true
land_units_onscreen_name_att_mar_rom_byzantine_archer_marines	Classiarius Sagittarii Oriens	true
land_units_onscreen_name_att_rom_clibanarii	Clibanarii	true
land_units_onscreen_name_att_cel_celtic_woodrunners	Cobden	true
land_units_onscreen_name_att_ger_germanic_nobles	Comes	true
land_units_onscreen_name_att_rom_comes	Comes	true
land_units_onscreen_name_bel_ost_comes	Comes	true
land_units_onscreen_name_att_ger_gothic_general	Comes Exercitus	true
land_units_onscreen_name_att_ger_noble_germanic_horsemen	Comitatus	true
land_units_onscreen_name_att_ger_gothic_lancers	Contarii Gothi	true
land_units_onscreen_name_att_cel_celtic_warlord	Cyngran	true
land_units_onscreen_name_att_nor_chieftain_with_gedriht	Cyning	true
land_units_onscreen_name_ERE_numerus_daci	Daci	true
land_units_onscreen_name_att_est_dailamite_warriors	Dailamite Axemen	true
land_units_onscreen_name_att_est_royal_persian_archers	Dailamite Kamandaran	true
land_units_onscreen_name_REB_dediticii	Dediticii	true
land_units_onscreen_name_att_est_persian_cataphracts	Dekhan	true
land_units_onscreen_name_att_mar_des_desert_assault_corsairs	Desert Assault Corsairs	true
land_units_onscreen_name_att_des_desert_bowmen	Desert Bowmen	true
land_units_onscreen_name_att_des_desert_palatina_defectors	Desert Bucellarii	true
land_units_onscreen_name_cha_mus_andalusian_warriors	Desert Bucellarii	true
land_units_onscreen_name_att_mar_des_desert_corsair_bowmen	Desert Corsair Bowmen	true
land_units_onscreen_name_att_mar_des_desert_corsairs	Desert Corsairs	true
land_units_onscreen_name_att_mar_des_desert_heavy_corsairs	Desert Heavy Corsairs	true
land_units_onscreen_name_att_des_desert_hurlers	Desert Hurlers	true
land_units_onscreen_name_att_des_desert_levy	Desert Levy	true
land_units_onscreen_name_att_des_desert_mounted_javelinmen	Desert Mounted Javelinmen	true
land_units_onscreen_name_att_des_desert_mounted_skirmishers	Desert Mounted Skirmishers	true
land_units_onscreen_name_att_des_desert_raiders	Desert Raiders	true
land_units_onscreen_name_att_des_desert_spears	Desert Spears	true
land_units_onscreen_name_att_des_desert_tribesmen	Desert Tribesmen	true
land_units_onscreen_name_att_alan_alani_warriors	Dismounted Alanoi	true
land_units_onscreen_name_att_nom_steppe_shield_archers	Dismounted Bulgaroi Tuman	true
land_units_onscreen_name_att_nom_uar_archers	Dismounted Buyruq Tuman	true
land_units_onscreen_name_att_rom_hetaireia_guards	Dismounted Excubitores	true
land_units_onscreen_name_ERE_dismounted_excubitores_2	Dismounted Excubitores	true
land_units_onscreen_name_byz_dismounted_langobard_lancers	Dismounted Laggobardoi	true
land_units_onscreen_name_bel_ost_domestici	Domestici	true
land_units_onscreen_name_att_nor_nordic_levy	Droengiar Spears	true
land_units_onscreen_name_att_nor_nordic_brigands	Droengiar Spear-Thowers	true
land_units_onscreen_name_att_nor_nordic_brigade	Droengiar Saexes	true
land_units_onscreen_name_att_rom_imperial_dromedarii	Dromedarii	true
land_units_onscreen_name_ANG_duguthe_spears	Duguþe Spears	true
land_units_onscreen_name_att_nor_elite_saxon_javelinmen	Duguþe Spear-Throwers	true
land_units_onscreen_name_att_nor_elite_nordic_warriors	Duguþe Swordsmen	true
land_units_onscreen_name_att_ger_chnodomar's_entourage	Dux	true
land_units_onscreen_name_att_ger_frankish_general	Dux	true
land_units_onscreen_name_att_ger_redoubtable_chieftain	Dux	true
land_units_onscreen_name_GOTH_dux	Dux	true
land_units_onscreen_name_att_rom_palatina_guards	Dux	true
land_units_onscreen_name_cha_cel_kings_fianna	Dux Bellorum	true
land_units_onscreen_name_cha_byz_duxs_guard	Dux's Guard	true
land_units_onscreen_name_att_rom_eastern_armoured_legio	Eastern Armoured Legio	true
land_units_onscreen_name_att_mar_est_eastern_artillery_crew	Eastern Artillery Crew	true
land_units_onscreen_name_att_mar_est_eastern_artillery_dbl_crew	Eastern Artillery Crew	true
land_units_onscreen_name_att_rom_eastern_auxilia_palatina	Eastern Auxilia Palatina	true
land_units_onscreen_name_att_mar_est_eastern_boatmen	Eastern Boatmen	true
land_units_onscreen_name_att_mar_est_eastern_light_boatmen	Eastern Light Boatmen	true
land_units_onscreen_name_att_mar_est_eastern_naval_hurlers	Eastern Naval Hurlers	true
land_units_onscreen_name_att_mar_est_eastern_transport_crew	Eastern Transport Crew	true
land_units_onscreen_name_att_mar_cel_ebdani_heavy_marauders	Ebdani Heavy Marauders	true
land_units_onscreen_name_SAX_edhilingi_spears	Edhilingi Spears	true
