key	text	tooltip
land_units_onscreen_name_att_mar_rom_roman_skirmisher_marines	Roman Skirmisher Marines	true
land_units_onscreen_name_att_slav_levy_skirmishers	Slavic Levy Skirmishers	true
land_units_onscreen_name_cha_merc_mus_andalusian_cav	Mercenary Andalusian Cavalry	true
land_units_onscreen_name_bel_ost_ballistarii	Ballistarii	true
land_units_onscreen_name_att_mar_slav_light_boatmen	Slavic Light Boatmen	true
land_units_onscreen_name_att_mar_ger_germanic_transport_crew	Germanic Transport Crew	true
land_units_onscreen_name_cha_fra_large_onager	Large Onager	true
land_units_onscreen_name_cha_merc_lom_marines	Mercenary Lombard Marines	true
land_units_onscreen_name_att_mar_rom_byzantine_archer_marines	Byzantine Archer Marines	true
land_units_onscreen_name_cha_merc_sax_boatmen	Mercenary Saxon Boatmen	true
land_units_onscreen_name_cha_gen_levy_skirm	Levy Skirmishers	true
land_units_onscreen_name_att_merc_est_persian_scouts	Mercenary Persian Scouts	true
land_units_onscreen_name_att_mar_ger_germanic_artillery_crew	Germanic Artillery Crew	true
land_units_onscreen_name_att_nor_saxon_spears	Saxon Spears	true
land_units_onscreen_name_att_nom_hunnic_mounted_bows	Hunnic Mounted Bows	true
land_units_onscreen_name_cha_lom_gastald_cav	Gastald Cavalry	true
land_units_onscreen_name_att_slav_warriors	Slavic Warriors	true
land_units_onscreen_name_cha_fra_levy_skirm	Levy Skirmishers	true
land_units_onscreen_name_cha_slav_warriors	Slav Warriors	true
land_units_onscreen_name_att_slav_spearmen	Slavic Spearmen	true
land_units_onscreen_name_cha_merc_eng_fyrd_archers	Mercenary Fyrd Archers	true
land_units_onscreen_name_cha_fra_paladin_guardsmen	Paladin Guardsmen	true
land_units_onscreen_name_att_des_es_afar_swordsmen	Afar Swordsmen	true
land_units_onscreen_name_att_merc_des_elite_nubian_archers	Mercenary Elite Nubian Archers	true
land_units_onscreen_name_att_des_desert_palatina_defectors	Desert Palatina Defectors	true
land_units_onscreen_name_att_ger_gothic_levy	Gothic Levy	true
land_units_onscreen_name_att_rom_exculcatores	Exculcatores	true
land_units_onscreen_name_att_cel_black_blades	Black Blades	true
land_units_onscreen_name_att_cel_kings_fianna	King's Fianna	true
land_units_onscreen_name_cha_eng_fyrd_boatmen	Fyrd Boatmen	true
land_units_onscreen_name_att_mar_est_sassanid_naft_marines	Sassanid Naft Marines	true
land_units_onscreen_name_att_mar_alan_alan_light_marauders	Alani Light Marauders	true
land_units_onscreen_name_att_mar_rom_byzantine_marines_heavy	Byzantine Marines	true
land_units_onscreen_name_att_mar_nor_nordic_artillery_crew	Nordic Artillery Crew	true
land_units_onscreen_name_cha_sax_cav	Saxon Cavalry	true
land_units_onscreen_name_att_mar_ger_vandal_artillery_crew	Vandal Artillery Crew	true
land_units_onscreen_name_att_mar_nor_chosen_norse_marauders	Chosen Norse Marauders	true
land_units_onscreen_name_att_alan_cataphract_archers	Cataphract Archers	true
land_units_onscreen_name_att_mar_slav_artillery_crew	Slavic Artillery Crew	true
land_units_onscreen_name_cha_mus_andalusian_warriors	Andalusian Warriors	true
land_units_onscreen_name_att_mar_est_sassanid_archer_marines	Sassanid Archer Marines	true
land_units_onscreen_name_att_merc_rom_onager	Auxilia Onager	true
land_units_onscreen_name_att_des_es_zafar_sentinels	Zafar Sentinels	true
land_units_onscreen_name_att_mar_des_desert_heavy_corsairs	Desert Heavy Corsairs	true
land_units_onscreen_name_att_merc_ger_alani_horsemen	Mercenary Alani Horsemen	true
land_units_onscreen_name_att_des_es_noble_al_rahrain	Noble al-Rahrain	true
land_units_onscreen_name_cha_sax_axe_warriors	Axe Warriors	true
land_units_onscreen_name_cha_merc_lom_archers	Mercenary Lombard Archers	true
land_units_onscreen_name_att_mar_des_desert_assault_corsairs	Desert Assault Corsairs	true
land_units_onscreen_name_bel_rom_imperial_dromedarii	Imperial Dromedarii	true
land_units_onscreen_name_cha_lom_levy_axemen	Levy Axemen	true
land_units_onscreen_name_cha_merc_cel_fianna	Mercenary Fianna	true
land_units_onscreen_name_att_mar_est_elite_sassanid_archer_marines	Elite Sassanid Archer Marines	true
land_units_onscreen_name_att_ger_gothic_palatina_defectors	Gothic Palatina Defectors	true
land_units_onscreen_name_att_mar_ger_elite_vandal_marauders	Elite Vandal Marauders	true
land_units_onscreen_name_att_rom_praeventores	Praeventores	true
land_units_onscreen_name_att_des_lancers_of_the_oasis	Lancers of the Oasis	true
land_units_onscreen_name_bel_van_moorish_levy	Moorish Levy	true
land_units_onscreen_name_att_ger_elite_sword_heerbann	Elite Sword Heerbann	true
land_units_onscreen_name_att_merc_est_kurdish_archers	Mercenary Kurdish Archers	true
land_units_onscreen_name_att_mar_est_sassanid_light_marines	Sassanid Light Marines	true
land_units_onscreen_name_att_rom_comitatensis_spears	Comitatensis Spears	true
land_units_onscreen_name_cha_slav_tribesmen	Slav Tribesmen	true
land_units_onscreen_name_cha_byz_duxs_guard	Dux's Guard	true
land_units_onscreen_name_cha_slav_ambushers	Ambushers	true
land_units_onscreen_name_att_mar_ger_chosen_germanic_boatmen	Chosen Germanic Boatmen	true
land_units_onscreen_name_att_des_es_tanukhid_pikes	Tanukhid Pikes	true
land_units_onscreen_name_cha_merc_gen_marines	Mercenary Marines	true
land_units_onscreen_name_att_merc_des_desert_hurlers	Mercenary Desert Hurlers	true
land_units_onscreen_name_bel_rom_armoured_sagittarii	Armoured Sagittarii	true
land_units_onscreen_name_cha_fra_mounted_swordsmen	Mounted Swordsmen	true
land_units_onscreen_name_cha_merc_mus_berber_spearmen	Mercenary Berber Spearmen	true
land_units_onscreen_name_att_slav_ambushers	Slavic Ambushers	true
land_units_onscreen_name_bel_van_vandali_comitatus	Vandali Comitatus	true
land_units_onscreen_name_att_mar_slav_chosen_germanic_boatmen	Chosen Slavic Boatmen	true
land_units_onscreen_name_att_mar_cel_ebdani_heavy_marauders	Ebdani Heavy Marauders	true
land_units_onscreen_name_cha_cel_pictish_crossbowmen	Pictish Crossbowmen	true
land_units_onscreen_name_att_ger_thracian_oathsworns	Thracian Oathsworns	true
land_units_onscreen_name_att_merc_ger_axe_heerbann	Mercenary Axe Heerbann	true
land_units_onscreen_name_cha_gen_large_onager	Large Onager	true
land_units_onscreen_name_att_rom_armigeri_defensores	Armigeri Defensores	true
land_units_onscreen_name_att_mar_cel_celtic_heavy_marauders	Celtic Heavy Marauders	true
land_units_onscreen_name_att_mar_nor_nordic_heavy_marauders	Nordic Heavy Marauders	true
land_units_onscreen_name_att_des_garamantian_lancers	Garamantian Lancers	true
land_units_onscreen_name_att_ger_grey_hairs	Grey-Hairs	true
land_units_onscreen_name_cha_slav_champions	Slav Champions	true
land_units_onscreen_name_bel_rom_antesignani	Antesignani	true
land_units_onscreen_name_cha_fra_levy_archers	Levy Archers	true
land_units_onscreen_name_att_merc_est_persian_hurlers	Mercenary Persian Hurlers	true
land_units_onscreen_name_att_alan_alani_mounted_sword_raiders	Mounted Sword Raiders	true
land_units_onscreen_name_cha_merc_gen_archers	Mercenary Archers	true
land_units_onscreen_name_att_merc_cel_mounted_spear_raiders	Mercenary Mounted Spear Raiders	true
land_units_onscreen_name_cha_cel_gazelhounds	Gazehounds	true
land_units_onscreen_name_att_rom_ballistarii	Ballistarii	true
land_units_onscreen_name_cha_merc_cel_archer_boatmen	Mercenary Celtic Archer Boatmen	true
land_units_onscreen_name_cha_slav_royal_cav	Slav Royal Cavalry	true
land_units_onscreen_name_att_alan_grey_hair	Grey Hair	true
land_units_onscreen_name_att_mar_cel_elite_celtic_marauders	Elite Celtic Marauders	true
land_units_onscreen_name_att_wh_guardians_of_the_hindu_kush	Guardians of the Hindu Kush	true
land_units_onscreen_name_att_cel_celtic_bows	Celtic Bows	true
land_units_onscreen_name_att_nor_nordic_bows	Nordic Bows	true
land_units_onscreen_name_att_des_es_ras_guard	Ras Guard	true
land_units_onscreen_name_bel_rom_exploratores	Exploratores	true
land_units_onscreen_name_cha_merc_lom_clubmen	Mercenary Lombard Clubmen	true
land_units_onscreen_name_cha_merc_byz_archer_boatmen	Mercenary Byzantine Archer Boatmen	true
land_units_onscreen_name_cha_lom_levy_skirm	Levy Skirmishers	true
land_units_onscreen_name_att_merc_nor_nordic_mounted_raiders	Mercenary Nordic Mounted Raiders	true
land_units_onscreen_name_att_slav_champions	Slavic Champions	true
land_units_onscreen_name_att_cel_celtic_levy	Celtic Levy	true
land_units_onscreen_name_att_nor_nordic_levy	Nordic Levy	true
land_units_onscreen_name_att_mar_des_desert_corsairs	Desert Corsairs	true
land_units_onscreen_name_cha_merc_eng_fyrd_boatmen	Mercenary Fyrd Boatmen	true
land_units_onscreen_name_cha_eng_fyrd_archers	Fyrd Archers	true
land_units_onscreen_name_cha_lom_large_onager	Large Onager	true
land_units_onscreen_name_att_merc_mar_nor_norse_bow_marauders	Mercenary Norse Bow Marauders	true
land_units_onscreen_name_cha_merc_cel_javelin_boatmen	Mercenary Irish Javelin Boatmen	true
land_units_onscreen_name_att_est_gyan_avspar	Gyan-Avspar	true
land_units_onscreen_name_att_est_persian_cataphracts	Persian Cataphracts	true
land_units_onscreen_name_att_merc_est_onager	Mercenary Onager	true
land_units_onscreen_name_att_slav_noble_skirmishers	Slavic Noble Skirmishers	true
land_units_onscreen_name_cha_vik_warlords_companions	Warlord's Companions	true
land_units_onscreen_name_cha_lom_gastald_swordsmen	Gastald Swordsmen	true
land_units_onscreen_name_att_cel_pictish_swordsmen	Pictish Swordsmen	true
land_units_onscreen_name_cha_lom_gastald_guardsmen	Gastald Guardsmen	true
land_units_onscreen_name_cha_vik_levy_freemen	Levy Freemen	true
land_units_onscreen_name_bel_rom_praeventores	Praeventores	true
land_units_onscreen_name_cha_cel_kings_fianna	King's Fianna	true
land_units_onscreen_name_att_nom_uar_warriors	Uar Warriors	true
land_units_onscreen_name_att_est_persian_bows	Persian Bows	true
land_units_onscreen_name_att_ger_scattershot_hurlers	Scattershot Hurlers	true
land_units_onscreen_name_att_mar_est_eastern_boatmen	Eastern Boatmen	true
land_units_onscreen_name_att_des_desert_legionary_defectors	Desert Legionary Defectors	true
land_units_onscreen_name_att_mar_cel_celtic_transport_crew	Celtic Transport Crew	true
land_units_onscreen_name_att_mar_ger_germanic_light_boatmen	Germanic Light Boatmen	true
land_units_onscreen_name_att_merc_des_onager	Mercenary Onager	true
land_units_onscreen_name_att_nom_steppe_tribespeople	Steppe Tribespeople	true
land_units_onscreen_name_att_mar_rom_western_ballista_marines	Western Ballista Marines	true
land_units_onscreen_name_cha_mus_large_onager	Large Onager	true
land_units_onscreen_name_att_est_persian_levy	Persian Levy	true
land_units_onscreen_name_cha_merc_byz_archers	Mercenary Byzantine Archers	true
land_units_onscreen_name_cha_byz_levy_spear	Levy Spearmen	true
land_units_onscreen_name_att_merc_ger_gothic_falxmen	Mercenary Gothic Falxmen	true
land_units_onscreen_name_att_nor_wolf_coats	Wolf Coats	true
land_units_onscreen_name_att_merc_ger_onager	Mercenary Onager	true
land_units_onscreen_name_cha_mus_andalusian_infantry	Andalusian Infantry	true
land_units_onscreen_name_cha_mus_berber_levy	Berber Levy	true
land_units_onscreen_name_cha_merc_vik_ship_archers	Mercenary Viking Ship Archers	true
land_units_onscreen_name_att_nom_steppe_levy	Steppe Levy	true
land_units_onscreen_name_cha_byz_levy_marines	Levy Marines	true
land_units_onscreen_name_att_est_paighan_band	Paighan Band	true
land_units_onscreen_name_cha_merc_vik_raiders	Mercenary Viking Raiders	true
land_units_onscreen_name_cha_cel_levy_spear	Levy Spearmen	true
land_units_onscreen_name_att_mar_des_desert_corsair_bowmen	Desert Corsair Bowmen	true
land_units_onscreen_name_att_nom_steppe_bows	Steppe Bows	true
land_units_onscreen_name_att_merc_cel_celtic_brigands	Mercenary Celtic Brigands	true
land_units_onscreen_name_att_ger_suebi_nobles	Suebi Nobles	true
land_units_onscreen_name_att_ger_germanic_crossbowmen	Germanic Crossbowmen	true
land_units_onscreen_name_att_ger_axe_heerbann	Axe Heerbann	true
land_units_onscreen_name_att_mar_ger_vandal_heavy_marauders	Vandal Heavy Marauders	true
land_units_onscreen_name_att_est_savaran_cataphracts	Savaran Cataphracts	true
land_units_onscreen_name_att_nom_avar_horde	Avar Horde	true
land_units_onscreen_name_att_nom_uar_archers	Uar Archers	true
land_units_onscreen_name_cha_spa_iberian_cav	Iberian Cavalry	true
land_units_onscreen_name_att_merc_des_camel_warriors	Mercenary Camel Warriors	true
land_units_onscreen_name_cha_sax_levy_archers	Levy Archers	true
land_units_onscreen_name_att_mar_ger_ostrogoth_archer_marines	Ostrogoth Archer Marines	true
land_units_onscreen_name_att_merc_est_armenian_spears	Mercenary Armenian Spears	true
land_units_onscreen_name_cha_eng_fyrd_axemen	Fyrd Axemen	true
land_units_onscreen_name_att_ger_civilian_townsfolk	Civilians	true
land_units_onscreen_name_att_wh_hephthalite_chargers	Hephthalite Chargers	true
land_units_onscreen_name_cha_fra_cav	Frankish Cavalry	true
land_units_onscreen_name_att_des_es_jamal_al_baltha	Jamal al-Baltha	true
land_units_onscreen_name_att_merc_nom_hunnic_mounted_warband	Mercenary Hunnic Mounted Warband	true
land_units_onscreen_name_att_merc_cel_celtic_axe_band	Mercenary Celtic Axe Band	true
land_units_onscreen_name_cha_fra_levy_spear	Levy Spearmen	true
land_units_onscreen_name_att_mar_cel_celtic_artillery_crew	Celtic Artillery Crew	true
land_units_onscreen_name_att_merc_cel_celtic_cavalry_raiders	Mercenary Celtic Cavalry Raiders	true
land_units_onscreen_name_att_merc_cel_celtic_archers	Mercenary Celtic Archers	true
land_units_onscreen_name_att_merc_cel_onager	Mercenary Celtic Onager	true
land_units_onscreen_name_att_slav_axe_levy	Slavic Axe Levy	true
land_units_onscreen_name_att_ger_alamannic_scavengers	Alamannic Scavengers	true
land_units_onscreen_name_att_ger_sarmatian_cataphract_archers	Sarmatian Cataphract Archers	true
land_units_onscreen_name_att_rom_exploratores	Exploratores	true
land_units_onscreen_name_att_est_civilian_townsfolk	Civilians	true
land_units_onscreen_name_cha_gen_levy_spear	Levy Spearmen	true
land_units_onscreen_name_att_cel_celtic_band	Celtic Band	true
land_units_onscreen_name_att_nor_nordic_band	Nordic Band	true
land_units_onscreen_name_att_est_armoured_indian_elephants	Armoured Indian Elephants	true
land_units_onscreen_name_att_alan_alani_mounted_bows	Alani Mounted Bows	true
land_units_onscreen_name_att_mar_ger_vandal_light_marauders	Vandal Light Marauders	true
land_units_onscreen_name_att_wh_kindred_of_the_sun	Kindred of the Sun	true
land_units_onscreen_name_cha_merc_byz_levy_marines	Mercenary Byzantine Marines	true
land_units_onscreen_name_att_des_desert_levy	Desert Levy	true
land_units_onscreen_name_cha_byz_large_onager	Large Onager	true
land_units_onscreen_name_cha_vik_ship_archers	Viking Ship Archers	true
land_units_onscreen_name_att_des_garamantian_hunters	Garamantian Hunters	true
land_units_onscreen_name_bel_rom_cataphracti	Cataphracti	true
land_units_onscreen_name_att_merc_cel_celtic_warband	Mercenary Celtic Warband	true
land_units_onscreen_name_att_rom_imperial_dromedarii	Imperial Dromedarii	true
land_units_onscreen_name_att_rom_ravenna_elite_ballistarii	Ravenna Elite Ballistarii	true
land_units_onscreen_name_cha_mus_umayyad_guard_cav	Umayyad Guard Cavalry	true
land_units_onscreen_name_att_nom_elite_hunnic_lancers	Elite Hunnic Lancers	true
land_units_onscreen_name_att_mar_ger_frankish_marines	Frankish Marines	true
land_units_onscreen_name_att_cel_gallowglass	Gallowglasses	true
land_units_onscreen_name_cha_merc_mus_berber_raiders	Mercenary Berber Raiders	true
land_units_onscreen_name_att_merc_ger_gothic_pikemen	Mercenary Gothic Pikemen	true
land_units_onscreen_name_att_des_es_almaqahs_lancers	Almaqah’s Lancers	true
land_units_onscreen_name_att_mar_cel_elite_highland_bowman_marauders	Elite Highland Bowman Marauders	true
land_units_onscreen_name_att_ger_young_wolves	Young Wolves	true
land_units_onscreen_name_att_des_elite_nubian_archers	Elite Nubian Archers	true
land_units_onscreen_name_att_cel_round_shield_raiders	Round Shield Raiders	true
land_units_onscreen_name_cha_merc_sax_raiders	Mercenary Saxon Raiders	true
land_units_onscreen_name_cha_merc_fra_archers	Mercenary Frankish Archers	true
land_units_onscreen_name_att_mar_alan_chosen_boatmen	Chosen Alani Boatmen	true
land_units_onscreen_name_att_rom_armoured_sagittarii	Armoured Sagittarii	true
land_units_onscreen_name_cha_vik_axe_hirdmen	Axe Hirdmen	true
land_units_onscreen_name_att_merc_nom_onager	Mercenary Onager	true
land_units_onscreen_name_att_merc_nor_onager	Mercenary Onager	true
land_units_onscreen_name_cha_avar_tribesmen	Tribesmen	true
land_units_onscreen_name_att_merc_nor_saxon_spears	Mercenary Saxon Spears	true
land_units_onscreen_name_bel_ost_large_onager	Large Onager	true
land_units_onscreen_name_att_nom_civilian_townsfolk	Civilians	true
land_units_onscreen_name_att_nor_civilian_townsfolk	Civilians	true
land_units_onscreen_name_cha_merc_eng_thegns	Mercenary Thegns	true
land_units_onscreen_name_att_merc_est_lakhmid_scouts	Mercenary Lakhmid Scouts	true
land_units_onscreen_name_cha_lom_levy_spear	Levy Spearmen	true
land_units_onscreen_name_att_cel_celtic_axe_warriors	Celtic Axe Warriors	true
land_units_onscreen_name_att_nor_nordic_axe_warriors	Nordic Axe Warriors	true
land_units_onscreen_name_att_merc_ger_vandal_raiders	Mercenary Vandal Raiders	true
land_units_onscreen_name_att_rom_scholae_palatinae	Scholae Palatinae	true
land_units_onscreen_name_bel_ost_noble_gothic_landers	Noble Gothic Lancers	true
land_units_onscreen_name_att_merc_est_persian_brigade	Mercenary Persian Brigade	true
land_units_onscreen_name_att_nor_nordic_horse_lords	Nordic Horse Lords	true
land_units_onscreen_name_att_wh_yanda_spearmasters	Yanda Spearmasters	true
land_units_onscreen_name_att_des_es_jamal_al_rumha	Jamal al-Rumha	true
land_units_onscreen_name_att_est_persian_skirmishers	Persian Skirmishers	true
land_units_onscreen_name_att_merc_est_persian_mounted_bowmen	Mercenary Persian Mounted Bowmen	true
land_units_onscreen_name_att_merc_mar_rom_roman_skirmisher_marines	Mercenary Roman Skirmisher Marines	true
land_units_onscreen_name_cha_mus_umayyad_guardsmen	Umayyad Guardsmen	true
land_units_onscreen_name_att_slav_peruns_axes	Perun's Axes	true
land_units_onscreen_name_att_merc_est_savaran_cavalry	Mercenary Savaran Cavalry	true
land_units_onscreen_name_att_ger_antrustriones_cavalry_guard	Antrustriones Cavalry Guard	true
land_units_onscreen_name_att_merc_des_desert_raiders	Mercenary Desert Raiders	true
land_units_onscreen_name_att_rom_herculiani_seniores	Herculiani Seniores	true
land_units_onscreen_name_cha_eng_royal_thegns	Royal Thegns	true
land_units_onscreen_name_att_mar_est_sassanid_slinger_marines	Sassanid Slinger Marines	true
land_units_onscreen_name_cha_merc_fra_marines	Mercenary Frankish Marines	true
land_units_onscreen_name_att_slav_skirmishers	Slavic Skirmishers	true
land_units_onscreen_name_cha_eng_fyrd_spear	Fyrd Spearmen	true
land_units_onscreen_name_bel_rom_ballistarii	Ballistarii	true
land_units_onscreen_name_cha_eng_fyrd_archer_boatmen	Fyrd Archer Boatmen	true
land_units_onscreen_name_att_des_es_afar_raidmasters	Afar Raidmasters	true
land_units_onscreen_name_att_ger_frankish_skirmishers	Frankish Skirmishers	true
land_units_onscreen_name_att_mar_ger_gothic_marines	Gothic Marines	true
land_units_onscreen_name_cha_merc_bre_armorican_cav	Mercenary Armorican Cavalry	true
land_units_onscreen_name_att_merc_mar_cel_celtic_berserker_marauders	Mercenary Celtic Berserker Marauders	true
land_units_onscreen_name_cha_sax_warhounds	Warhounds	true
land_units_onscreen_name_bel_rom_limitanei	Limitanei	true
land_units_onscreen_name_att_des_es_mavias_chargers	Mavia’s Chargers	true
land_units_onscreen_name_att_nor_warhounds	Warhounds	true
land_units_onscreen_name_att_nom_hunnic_horse_archers	Hunnic Horse Archers	true
land_units_onscreen_name_cha_merc_cel_kerns	Mercenary Kerns	true
land_units_onscreen_name_att_cel_celtic_woodrunners	Celtic Woodrunners	true
land_units_onscreen_name_cha_vik_berserkers	Berserkers	true
land_units_onscreen_name_att_nor_nordic_raid_leader	Nordic Raid Leader	true
land_units_onscreen_name_cha_gen_noble_cav	Noble Cavalry	true
land_units_onscreen_name_att_nom_unnigarde	Unnigarde	true
land_units_onscreen_name_att_des_es_baltha_warriors	Baltha Warriors	true
land_units_onscreen_name_cha_fra_scola_cav	Scola Cavalry	true
land_units_onscreen_name_cha_avar_levy_spear	Levy Spearmen	true
land_units_onscreen_name_att_mar_rom_roman_artillery_dbl_heavy_crew	Roman Artillery Crew	true
land_units_onscreen_name_att_ger_germanic_spearmen	Germanic Spearmen	true
land_units_onscreen_name_bel_ost_sagittarii	Sagittarii	true
land_units_onscreen_name_cha_cel_javelinmen	Javelinmen	true
land_units_onscreen_name_att_des_es_al_dawser	al-Dawser	true
land_units_onscreen_name_att_nor_nordic_spear_masters	Nordic Spear Masters	true
land_units_onscreen_name_att_est_onager_large	Large Onager	true
land_units_onscreen_name_att_ger_thracian_warriors	Thracian Warriors	true
land_units_onscreen_name_bel_rom_elite_ballistarii	Elite Ballistarii	true
land_units_onscreen_name_att_nom_hunnic_dismounted_warband	Hunnic Dismounted Warband	true
land_units_onscreen_name_att_rom_elite_ballistarii	Elite Ballistarii	true
land_units_onscreen_name_att_merc_ger_germanic_pikes	Mercenary Germanic Pikes	true
land_units_onscreen_name_att_est_kurdish_javelinmen	Kurdish Javelinmen	true
land_units_onscreen_name_att_est_zhayedan_immortal_cavalry	Zhayedan Immortal Cavalry	true
land_units_onscreen_name_att_merc_rom_legio	Auxilia Legio	true
land_units_onscreen_name_cha_merc_cel_spear_boatmen	Mercenary Celtic Spear Boatmen	true
land_units_onscreen_name_att_mar_nor_elite_norse_marauders	Elite Norse Marauders	true
land_units_onscreen_name_att_cel_caledonian_axemen	Caledonian Axemen	true
land_units_onscreen_name_att_mar_alan_alani_bowman_marauders	Alani Marauder Bowmen	true
land_units_onscreen_name_cha_mus_andalusian_archer_marines	Andalusian Archer Marines	true
land_units_onscreen_name_att_ger_onager_large	Large Onager	true
land_units_onscreen_name_att_nor_onager_large	Large Onager	true
land_units_onscreen_name_att_ger_godan's_warlord	Godan's Warlord	true
land_units_onscreen_name_att_mar_ger_elite_vandal_archer_marauders	Elite Vandal Archer Marauders	true
land_units_onscreen_name_att_rom_menaulatoi	Menaulatoi	true
land_units_onscreen_name_att_nom_shamans_of_the_eternal_sky	Shamans of the Eternal Sky	true
land_units_onscreen_name_att_est_dailamite_warriors	Dailamite Warriors	true
land_units_onscreen_name_att_rom_excubitores_cavalry_guard	Excubitores Cavalry Guard	true
land_units_onscreen_name_cha_byz_light_cav	Light Cavalry	true
land_units_onscreen_name_att_nor_thrall_skirmishers	Thrall Skirmishers	true
land_units_onscreen_name_att_des_es_zealot_sicarius	Zealot Sicarius	true
land_units_onscreen_name_att_ger_burgundian_axemen	Burgundian Axemen	true
land_units_onscreen_name_att_des_es_sandstorm_lancers	Sandstorm Lancers	true
land_units_onscreen_name_cha_spa_raider_cav	Raider Cavalry	true
land_units_onscreen_name_att_ger_bejewelled_retinue	Bejewelled Retinue	true
land_units_onscreen_name_cha_spa_royal_guard_cavalry	Royal Guard Cavalry	true
land_units_onscreen_name_cha_mus_andalusian_marines	Andalusian Marines	true
land_units_onscreen_name_att_mar_rom_elite_byzantine_heavy_marines	Elite Byzantine Heavy Marines	true
land_units_onscreen_name_att_ger_agathyrsi_warriors	Agathyrsi Warriors	true
land_units_onscreen_name_att_des_desert_mounted_skirmishers	Desert Mounted Skirmishers	true
land_units_onscreen_name_att_cel_gazehounds	Gazehounds	true
land_units_onscreen_name_att_mar_ger_vandal_bowman_marauders	Vandal Bowman Marauders	true
land_units_onscreen_name_att_mar_ger_elite_visigoth_crossbow_marines	Elite Visigoth Crossbow Marines	true
land_units_onscreen_name_att_des_es_baltha_defenders	Baltha Defenders	true
land_units_onscreen_name_att_ger_godansmen	Godansmen	true
land_units_onscreen_name_att_ger_francisca_heerbann	Francisca Heerbann	true
land_units_onscreen_name_att_merc_des_desert_spears	Mercenary Desert Spears	true
land_units_onscreen_name_att_ger_elite_ostrogothic_pikemen	Elite Ostrogothic Pikemen	true
land_units_onscreen_name_att_ger_suebi_oath_takers	Suebi Oath Takers	true
land_units_onscreen_name_bel_ost_elite_ostrogothic_pikemen	Elite Ostrogothic Pikemen	true
land_units_onscreen_name_att_mar_ger_elite_visigoth_marines	Elite Visigoth Marines	true
land_units_onscreen_name_att_des_es_rebellion_militia	Rebellion Militia	true
land_units_onscreen_name_att_nom_hunnic_devil_cavalry	Hunnic Devil Cavalry	true
land_units_onscreen_name_att_mar_rom_byzantine_light_marines	Byzantine Light Marines	true
land_units_onscreen_name_att_mar_slav_chosen_germanic_naval_archers	Chosen Slavic Naval Archers	true
land_units_onscreen_name_att_merc_ger_light_moorish_cavalry	Mercenary Light Moorish Cavalry	true
land_units_onscreen_name_cha_merc_cel_armoured_spear	Mercenary Welsh Armoured Spearmen	true
land_units_onscreen_name_bel_ost_domestici	Domestici	true
land_units_onscreen_name_att_nom_bosphoran_warriors	Bosphoran Warriors	true
land_units_onscreen_name_cha_mus_andalusian_archer_boatmen	Andalusian Archer Boatmen	true
land_units_onscreen_name_att_slav_peruns_champions	Perun's Champions	true
land_units_onscreen_name_cha_spa_ambushers	Ambushers	true
land_units_onscreen_name_cha_spa_tribesmen	Tribesmen	true
land_units_onscreen_name_att_nor_nordic_javelinmen	Nordic Javelinmen	true
land_units_onscreen_name_att_des_es_mavias_bodyguards	Mavia's Bodyguards	true
land_units_onscreen_name_att_nom_steppe_horse_archers	Steppe Horse Archers	true
land_units_onscreen_name_cha_sax_hearth_cav	Hearth Cavalry	true
